length,error,name,PZ,Lab,Num,RMSD,file_path,Name,diff
61,2.5726194381713867,PZ37_Dokholyan_4,37,Dokholyan,4.0,24.00628089904785,PZ37/test/PZ37_Dokholyan_4.pdb,PZ37_Dokholyan_4,-21.433661460876465
48,2.9280941486358643,PZ15_3dRNAAS2_6,15,3dRNAAS2,6.0,24.30968475341797,PZ15/test/PZ15_3dRNAAS2_6.pdb,PZ15_3dRNAAS2_6,-21.381590604782104
82,3.4992425441741943,PZ22_Xiao_3,22,Xiao,3.0,24.86372375488281,PZ22/test/PZ22_Xiao_3.pdb,PZ22_Xiao_3,-21.364481210708615
48,2.974743604660034,PZ15_3dRNAAS2_5,15,3dRNAAS2,5.0,24.322673797607425,PZ15/test/PZ15_3dRNAAS2_5.pdb,PZ15_3dRNAAS2_5,-21.34793019294739
48,3.0803074836730957,PZ15_3dRNAAS2_2,15,3dRNAAS2,2.0,24.317182540893555,PZ15/test/PZ15_3dRNAAS2_2.pdb,PZ15_3dRNAAS2_2,-21.23687505722046
49,4.381832599639893,PZ32_Chen_6,32,Chen,6.0,25.578067779541016,PZ32/test/PZ32_Chen_6.pdb,PZ32_Chen_6,-21.196235179901123
49,7.519739627838135,PZ32_Chen_7,32,Chen,7.0,28.711061477661133,PZ32/test/PZ32_Chen_7.pdb,PZ32_Chen_7,-21.191321849822998
48,3.17476224899292,PZ15_3dRNAAS2_1,15,3dRNAAS2,1.0,24.32772827148437,PZ15/test/PZ15_3dRNAAS2_1.pdb,PZ15_3dRNAAS2_1,-21.15296602249145
48,3.1958351135253906,PZ15_3dRNAAS2_10,15,3dRNAAS2,10.0,24.32945251464844,PZ15/test/PZ15_3dRNAAS2_10.pdb,PZ15_3dRNAAS2_10,-21.13361740112305
82,3.988220453262329,PZ22_Dokholyan_3,22,Dokholyan,3.0,25.10780906677246,PZ22/test/PZ22_Dokholyan_3.pdb,PZ22_Dokholyan_3,-21.119588613510132
48,3.2265021800994873,PZ15_3dRNAAS2_8,15,3dRNAAS2,8.0,24.320945739746094,PZ15/test/PZ15_3dRNAAS2_8.pdb,PZ15_3dRNAAS2_8,-21.094443559646606
49,5.051024913787842,PZ32_FARFAR2_8,32,FARFAR2,8.0,26.115358352661133,PZ32/test/PZ32_FARFAR2_8.pdb,PZ32_FARFAR2_8,-21.06433343887329
48,3.3167202472686768,PZ15_3dRNAAS2_7,15,3dRNAAS2,7.0,24.323108673095703,PZ15/test/PZ15_3dRNAAS2_7.pdb,PZ15_3dRNAAS2_7,-21.006388425827026
48,3.324883222579956,PZ15_3dRNAAS2_4,15,3dRNAAS2,4.0,24.329492568969727,PZ15/test/PZ15_3dRNAAS2_4.pdb,PZ15_3dRNAAS2_4,-21.00460934638977
49,5.220254421234131,PZ32_RNAComposer_5,32,RNAComposer,5.0,26.131893157958984,PZ32/test/PZ32_RNAComposer_5.pdb,PZ32_RNAComposer_5,-20.911638736724854
48,3.4270973205566406,PZ15_3dRNAAS2_9,15,3dRNAAS2,9.0,24.32443618774414,PZ15/test/PZ15_3dRNAAS2_9.pdb,PZ15_3dRNAAS2_9,-20.8973388671875
185,10.698890686035156,PZ7_Major_10,7,Major,10.0,31.594783782958984,PZ7/test/PZ7_Major_10.pdb,PZ7_Major_10,-20.895893096923828
96,10.39378833770752,PZ8_Dokholyan_4,8,Dokholyan,4.0,31.274169921875,PZ8/test/PZ8_Dokholyan_4.pdb,PZ8_Dokholyan_4,-20.88038158416748
185,6.053471565246582,PZ7_Ding_9,7,Ding,9.0,26.78078269958496,PZ7/test/PZ7_Ding_9.pdb,PZ7_Ding_9,-20.72731113433838
185,9.094504356384277,PZ7_Ding_5,7,Ding,5.0,29.76373863220215,PZ7/test/PZ7_Ding_5.pdb,PZ7_Ding_5,-20.66923427581787
82,4.89120626449585,PZ22_Dokholyan_4,22,Dokholyan,4.0,25.54618263244629,PZ22/test/PZ22_Dokholyan_4.pdb,PZ22_Dokholyan_4,-20.65497636795044
185,6.2988810539245605,PZ7_Das_8,7,Das,8.0,26.780893325805664,PZ7/test/PZ7_Das_8.pdb,PZ7_Das_8,-20.482012271881104
69,3.874361276626587,PZ35_Dfold2_4,35,Dfold2,4.0,24.32474136352539,PZ35/test/PZ35_Dfold2_4.pdb,PZ35_Dfold2_4,-20.450380086898804
71,4.997635364532471,PZ9_Dokholyan_2,9,Dokholyan,2.0,25.44371795654297,PZ9/test/PZ9_Dokholyan_2.pdb,PZ9_Dokholyan_2,-20.446082592010498
185,11.236333847045898,PZ7_Chen_10,7,Chen,10.0,31.53738594055176,PZ7/test/PZ7_Chen_10.pdb,PZ7_Chen_10,-20.301052093505863
71,4.478006362915039,PZ18_SimRNA_3,18,SimRNA,3.0,24.61672592163086,PZ18/test/PZ18_SimRNA_3.pdb,PZ18_SimRNA_3,-20.13871955871582
49,3.3626062870025635,PZ32_ARES_4,32,ARES,4.0,23.4636344909668,PZ32/test/PZ32_ARES_4.pdb,PZ32_ARES_4,-20.101028203964237
49,3.3626062870025635,PZ32_Das_7,32,Das,7.0,23.4636344909668,PZ32/test/PZ32_Das_7.pdb,PZ32_Das_7,-20.101028203964237
82,7.124989032745361,PZ22_Bujnicki_3,22,Bujnicki,3.0,27.208627700805664,PZ22/test/PZ22_Bujnicki_3.pdb,PZ22_Bujnicki_3,-20.083638668060303
61,4.609530925750732,PZ37_SimRNA_5,37,SimRNA,5.0,24.67447280883789,PZ37/test/PZ37_SimRNA_5.pdb,PZ37_SimRNA_5,-20.064941883087158
49,4.332327365875244,PZ32_FARFAR2_1,32,FARFAR2,1.0,24.222272872924805,PZ32/test/PZ32_FARFAR2_1.pdb,PZ32_FARFAR2_1,-19.88994550704956
77,3.9640884399414062,PZ28_SimRNA_4,28,SimRNA,4.0,23.759057998657227,PZ28/test/PZ28_SimRNA_4.pdb,PZ28_SimRNA_4,-19.79496955871582
49,7.040345668792725,PZ32_Nithin_3,32,Nithin,3.0,26.73828315734864,PZ32/test/PZ32_Nithin_3.pdb,PZ32_Nithin_3,-19.697937488555915
49,8.536480903625488,PZ32_Dokholyan_2,32,Dokholyan,2.0,28.18501091003418,PZ32/test/PZ32_Dokholyan_2.pdb,PZ32_Dokholyan_2,-19.64853000640869
61,2.616492509841919,PZ37_Xiao_4,37,Xiao,4.0,22.22431373596192,PZ37/test/PZ37_Xiao_4.pdb,PZ37_Xiao_4,-19.607821226120002
185,5.352955341339111,PZ7_Bujnicki_5,7,Bujnicki,5.0,24.875185012817383,PZ7/test/PZ7_Bujnicki_5.pdb,PZ7_Bujnicki_5,-19.52222967147827
185,5.358062267303467,PZ7_Bujnicki_4,7,Bujnicki,4.0,24.87569999694824,PZ7/test/PZ7_Bujnicki_4.pdb,PZ7_Bujnicki_4,-19.517637729644772
71,3.6677091121673584,PZ18_LeeAS_1,18,LeeAS,1.0,23.15029525756836,PZ18/test/PZ18_LeeAS_1.pdb,PZ18_LeeAS_1,-19.482586145401
69,6.355542182922363,PZ35_RNAComposer_2,35,RNAComposer,2.0,25.81484031677246,PZ35/test/PZ35_RNAComposer_2.pdb,PZ35_RNAComposer_2,-19.459298133850098
185,9.794778823852539,PZ7_Ding_1,7,Ding,1.0,29.247669219970703,PZ7/test/PZ7_Ding_1.pdb,PZ7_Ding_1,-19.452890396118164
49,3.4504520893096924,PZ32_FARFAR2_10,32,FARFAR2,10.0,22.8386459350586,PZ32/test/PZ32_FARFAR2_10.pdb,PZ32_FARFAR2_10,-19.38819384574891
82,7.854695796966553,PZ22_SimRNA_1,22,SimRNA,1.0,27.201160430908203,PZ22/test/PZ22_SimRNA_1.pdb,PZ22_SimRNA_1,-19.34646463394165
185,9.793720245361328,PZ7_Chen_7,7,Chen,7.0,29.1024169921875,PZ7/test/PZ7_Chen_7.pdb,PZ7_Chen_7,-19.308696746826172
49,5.262818813323975,PZ32_ARES_3,32,ARES,3.0,24.560590744018555,PZ32/test/PZ32_ARES_3.pdb,PZ32_ARES_3,-19.29777193069458
41,2.256875514984131,PZ21_Bujnicki_5,21,Bujnicki,5.0,21.517885208129883,PZ21/test/PZ21_Bujnicki_5.pdb,PZ21_Bujnicki_5,-19.261009693145752
96,5.471658706665039,PZ8_Dokholyan_3,8,Dokholyan,3.0,24.717744827270508,PZ8/test/PZ8_Dokholyan_3.pdb,PZ8_Dokholyan_3,-19.24608612060547
185,10.854787826538086,PZ7_Chen_8,7,Chen,8.0,29.92921257019043,PZ7/test/PZ7_Chen_8.pdb,PZ7_Chen_8,-19.074424743652344
49,8.362770080566406,PZ32_Bujnicki_5,32,Bujnicki,5.0,27.4315185546875,PZ32/test/PZ32_Bujnicki_5.pdb,PZ32_Bujnicki_5,-19.068748474121094
185,6.223875522613525,PZ7_Das_7,7,Das,7.0,25.266870498657227,PZ7/test/PZ7_Das_7.pdb,PZ7_Das_7,-19.0429949760437
71,4.077999591827393,PZ18_SimRNA_1,18,SimRNA,1.0,23.11749649047852,PZ18/test/PZ18_SimRNA_1.pdb,PZ18_SimRNA_1,-19.039496898651127
82,7.115562438964844,PZ22_SimRNA_4,22,SimRNA,4.0,26.126840591430664,PZ22/test/PZ22_SimRNA_4.pdb,PZ22_SimRNA_4,-19.01127815246582
71,3.415881395339966,PZ9_Dokholyan_3,9,Dokholyan,3.0,22.36138343811035,PZ9/test/PZ9_Dokholyan_3.pdb,PZ9_Dokholyan_3,-18.945502042770386
49,7.922576427459717,PZ32_Das_6,32,Das,6.0,26.75691604614257,PZ32/test/PZ32_Das_6.pdb,PZ32_Das_6,-18.834339618682854
49,7.922576427459717,PZ32_ARES_1,32,ARES,1.0,26.75691604614257,PZ32/test/PZ32_ARES_1.pdb,PZ32_ARES_1,-18.834339618682854
49,7.927046298980713,PZ32_FARFAR2_7,32,FARFAR2,7.0,26.74748992919922,PZ32/test/PZ32_FARFAR2_7.pdb,PZ32_FARFAR2_7,-18.820443630218506
185,7.320727825164795,PZ7_Bujnicki_6,7,Bujnicki,6.0,26.133026123046875,PZ7/test/PZ7_Bujnicki_6.pdb,PZ7_Bujnicki_6,-18.81229829788208
49,2.5074756145477295,PZ32_RNAComposer_2,32,RNAComposer,2.0,21.218650817871094,PZ32/test/PZ32_RNAComposer_2.pdb,PZ32_RNAComposer_2,-18.711175203323364
49,5.1924567222595215,PZ32_SimRNA_4,32,SimRNA,4.0,23.892807006835938,PZ32/test/PZ32_SimRNA_4.pdb,PZ32_SimRNA_4,-18.700350284576416
185,7.488644599914551,PZ7_Bujnicki_3,7,Bujnicki,3.0,26.128250122070312,PZ7/test/PZ7_Bujnicki_3.pdb,PZ7_Bujnicki_3,-18.63960552215576
71,3.495365858078003,PZ18_Lee_4,18,Lee,4.0,22.125375747680664,PZ18/test/PZ18_Lee_4.pdb,PZ18_Lee_4,-18.63000988960266
55,1.007676362991333,PZ38_Xiao_2,38,Xiao,2.0,19.612308502197266,PZ38/test/PZ38_Xiao_2.pdb,PZ38_Xiao_2,-18.604632139205933
82,5.8032355308532715,PZ22_Bujnicki_5,22,Bujnicki,5.0,24.369672775268555,PZ22/test/PZ22_Bujnicki_5.pdb,PZ22_Bujnicki_5,-18.566437244415283
55,4.415811538696289,PZ38_Ding_5,38,Ding,5.0,22.917993545532227,PZ38/test/PZ38_Ding_5.pdb,PZ38_Ding_5,-18.502182006835938
185,11.302145004272461,PZ7_Chen_3,7,Chen,3.0,29.745399475097656,PZ7/test/PZ7_Chen_3.pdb,PZ7_Chen_3,-18.443254470825195
185,6.755973815917969,PZ7_Das_6,7,Das,6.0,25.15876197814941,PZ7/test/PZ7_Das_6.pdb,PZ7_Das_6,-18.40278816223144
96,5.274565696716309,PZ8_Dokholyan_1,8,Dokholyan,1.0,23.622671127319336,PZ8/test/PZ8_Dokholyan_1.pdb,PZ8_Dokholyan_1,-18.348105430603027
185,7.024841785430908,PZ7_Das_4,7,Das,4.0,25.35853576660156,PZ7/test/PZ7_Das_4.pdb,PZ7_Das_4,-18.33369398117065
61,7.1855692863464355,PZ37_Dfold_5,37,Dfold,5.0,25.445606231689453,PZ37/test/PZ37_Dfold_5.pdb,PZ37_Dfold_5,-18.260036945343018
49,3.4779412746429443,PZ32_ARES_2,32,ARES,2.0,21.716381072998047,PZ32/test/PZ32_ARES_2.pdb,PZ32_ARES_2,-18.238439798355103
185,6.404315948486328,PZ7_Das_5,7,Das,5.0,24.580930709838867,PZ7/test/PZ7_Das_5.pdb,PZ7_Das_5,-18.17661476135254
71,2.1606698036193848,PZ18_3dRNA_3,18,3dRNA,3.0,20.28095245361328,PZ18/test/PZ18_3dRNA_3.pdb,PZ18_3dRNA_3,-18.120282649993896
185,10.990657806396484,PZ7_Chen_6,7,Chen,6.0,29.06658172607422,PZ7/test/PZ7_Chen_6.pdb,PZ7_Chen_6,-18.075923919677734
185,6.463819980621338,PZ7_Das_3,7,Das,3.0,24.529747009277344,PZ7/test/PZ7_Das_3.pdb,PZ7_Das_3,-18.065927028656006
61,5.7264251708984375,PZ37_Dfold_1,37,Dfold,1.0,23.78108596801757,PZ37/test/PZ37_Dfold_1.pdb,PZ37_Dfold_1,-18.054660797119134
61,3.4022138118743896,PZ37_Ding_1,37,Ding,1.0,21.374122619628903,PZ37/test/PZ37_Ding_1.pdb,PZ37_Ding_1,-17.971908807754513
49,2.6478705406188965,PZ32_FARFAR2_5,32,FARFAR2,5.0,20.59682846069336,PZ32/test/PZ32_FARFAR2_5.pdb,PZ32_FARFAR2_5,-17.948957920074463
49,2.6478705406188965,PZ32_Das_2,32,Das,2.0,20.59682846069336,PZ32/test/PZ32_Das_2.pdb,PZ32_Das_2,-17.948957920074463
71,3.1855623722076416,PZ18_RNAComposer_2,18,RNAComposer,2.0,21.12132835388184,PZ18/test/PZ18_RNAComposer_2.pdb,PZ18_RNAComposer_2,-17.935765981674198
61,1.1831703186035156,PZ37_Xiao_3,37,Xiao,3.0,19.03548812866211,PZ37/test/PZ37_Xiao_3.pdb,PZ37_Xiao_3,-17.852317810058594
61,5.123228073120117,PZ37_Dfold_4,37,Dfold,4.0,22.97120475769043,PZ37/test/PZ37_Dfold_4.pdb,PZ37_Dfold_4,-17.847976684570312
71,3.0221846103668213,PZ18_RNAComposer_1,18,RNAComposer,1.0,20.71917533874512,PZ18/test/PZ18_RNAComposer_1.pdb,PZ18_RNAComposer_1,-17.6969907283783
71,3.421004056930542,PZ18_Ding_2,18,Ding,2.0,21.104536056518555,PZ18/test/PZ18_Ding_2.pdb,PZ18_Ding_2,-17.683531999588013
185,9.581572532653809,PZ7_Ding_8,7,Ding,8.0,27.232044219970703,PZ7/test/PZ7_Ding_8.pdb,PZ7_Ding_8,-17.650471687316895
69,7.306369304656982,PZ35_Dokholyan_2,35,Dokholyan,2.0,24.936473846435547,PZ35/test/PZ35_Dokholyan_2.pdb,PZ35_Dokholyan_2,-17.630104541778564
71,3.5142486095428467,PZ18_Lee_2,18,Lee,2.0,21.126802444458008,PZ18/test/PZ18_Lee_2.pdb,PZ18_Lee_2,-17.61255383491516
49,3.044886827468872,PZ32_Das_3,32,Das,3.0,20.612045288085938,PZ32/test/PZ32_Das_3.pdb,PZ32_Das_3,-17.567158460617065
49,3.0448873043060303,PZ32_FARFAR2_6,32,FARFAR2,6.0,20.612045288085938,PZ32/test/PZ32_FARFAR2_6.pdb,PZ32_FARFAR2_6,-17.567157983779907
71,6.993833065032959,PZ18_Lee_5,18,Lee,5.0,24.51205825805664,PZ18/test/PZ18_Lee_5.pdb,PZ18_Lee_5,-17.51822519302368
61,4.461194038391113,PZ37_Dfold_2,37,Dfold,2.0,21.88845443725586,PZ37/test/PZ37_Dfold_2.pdb,PZ37_Dfold_2,-17.427260398864746
49,2.075486660003662,PZ32_RNAComposer_1,32,RNAComposer,1.0,19.44160270690918,PZ32/test/PZ32_RNAComposer_1.pdb,PZ32_RNAComposer_1,-17.366116046905518
71,3.4608075618743896,PZ18_RNAComposer_4,18,RNAComposer,4.0,20.758638381958008,PZ18/test/PZ18_RNAComposer_4.pdb,PZ18_RNAComposer_4,-17.297830820083618
71,3.3309061527252197,PZ18_RNAComposer_3,18,RNAComposer,3.0,20.606801986694336,PZ18/test/PZ18_RNAComposer_3.pdb,PZ18_RNAComposer_3,-17.275895833969116
82,6.9736223220825195,PZ22_SimRNA_5,22,SimRNA,5.0,24.241117477416992,PZ22/test/PZ22_SimRNA_5.pdb,PZ22_SimRNA_5,-17.267495155334473
48,4.931908130645752,PZ15_SimRNAAS2_8,15,SimRNAAS2,8.0,22.13114356994629,PZ15/test/PZ15_SimRNAAS2_8.pdb,PZ15_SimRNAAS2_8,-17.199235439300537
71,2.080427885055542,PZ18_3dRNA_2,18,3dRNA,2.0,19.17972755432129,PZ18/test/PZ18_3dRNA_2.pdb,PZ18_3dRNA_2,-17.099299669265747
185,10.675278663635254,PZ7_Chen_4,7,Chen,4.0,27.741329193115234,PZ7/test/PZ7_Chen_4.pdb,PZ7_Chen_4,-17.06605052947998
71,3.2615816593170166,PZ18_Ding_1,18,Ding,1.0,20.270471572875977,PZ18/test/PZ18_Ding_1.pdb,PZ18_Ding_1,-17.00888991355896
71,7.932909965515137,PZ18_Ding_4,18,Ding,4.0,24.91148567199707,PZ18/test/PZ18_Ding_4.pdb,PZ18_Ding_4,-16.978575706481934
185,10.496960639953613,PZ7_Major_8,7,Major,8.0,27.389928817749023,PZ7/test/PZ7_Major_8.pdb,PZ7_Major_8,-16.89296817779541
41,1.0099761486053467,PZ21_RW3D_9,21,RW3D,9.0,17.901914596557617,PZ21/test/PZ21_RW3D_9.pdb,PZ21_RW3D_9,-16.89193844795227
41,1.281684160232544,PZ21_RW3D_4,21,RW3D,4.0,18.083860397338867,PZ21/test/PZ21_RW3D_4.pdb,PZ21_RW3D_4,-16.802176237106323
37,1.3519089221954346,PZ23_Xiao_4,23,Xiao,4.0,18.139556884765625,PZ23/test/PZ23_Xiao_4.pdb,PZ23_Xiao_4,-16.78764796257019
49,10.90502643585205,PZ32_Nithin_4,32,Nithin,4.0,27.635059356689453,PZ32/test/PZ32_Nithin_4.pdb,PZ32_Nithin_4,-16.730032920837402
185,6.882035732269287,PZ7_Das_2,7,Das,2.0,23.555593490600582,PZ7/test/PZ7_Das_2.pdb,PZ7_Das_2,-16.673557758331295
49,2.6028034687042236,PZ32_Boniecki_2,32,Boniecki,2.0,19.273984909057617,PZ32/test/PZ32_Boniecki_2.pdb,PZ32_Boniecki_2,-16.671181440353394
41,1.2809736728668213,PZ21_RW3D_7,21,RW3D,7.0,17.93069076538086,PZ21/test/PZ21_RW3D_7.pdb,PZ21_RW3D_7,-16.649717092514038
71,2.205185890197754,PZ18_3dRNA_1,18,3dRNA,1.0,18.81416702270508,PZ18/test/PZ18_3dRNA_1.pdb,PZ18_3dRNA_1,-16.608981132507328
41,1.0839430093765259,PZ21_RW3D_3,21,RW3D,3.0,17.680564880371094,PZ21/test/PZ21_RW3D_3.pdb,PZ21_RW3D_3,-16.596621870994568
69,3.7098453044891357,PZ36_Ding_2,36,Ding,2.0,20.302520751953125,PZ36/test/PZ36_Ding_2.pdb,PZ36_Ding_2,-16.59267544746399
55,4.6543402671813965,PZ38_Dfold_5,38,Dfold,5.0,21.22148704528809,PZ38/test/PZ38_Dfold_5.pdb,PZ38_Dfold_5,-16.567146778106693
55,4.6543402671813965,PZ38_Dfold_2,38,Dfold,2.0,21.22148704528809,PZ38/test/PZ38_Dfold_2.pdb,PZ38_Dfold_2,-16.567146778106693
49,3.0751006603240967,PZ32_Dfold_9,32,Dfold,9.0,19.63420867919922,PZ32/test/PZ32_Dfold_9.pdb,PZ32_Dfold_9,-16.559108018875122
61,4.853578090667725,PZ37_SimRNA_2,37,SimRNA,2.0,21.38789939880371,PZ37/test/PZ37_SimRNA_2.pdb,PZ37_SimRNA_2,-16.534321308135986
61,4.378200054168701,PZ37_Dfold_11,37,Dfold,11.0,20.885372161865234,PZ37/test/PZ37_Dfold_11.pdb,PZ37_Dfold_11,-16.507172107696533
185,12.521027565002441,PZ7_Major_1,7,Major,1.0,28.99530601501465,PZ7/test/PZ7_Major_1.pdb,PZ7_Major_1,-16.474278450012207
82,7.907454967498779,PZ22_SimRNA_3,22,SimRNA,3.0,24.36389923095703,PZ22/test/PZ22_SimRNA_3.pdb,PZ22_SimRNA_3,-16.456444263458252
41,1.4583244323730469,PZ21_RW3D_1,21,RW3D,1.0,17.79753303527832,PZ21/test/PZ21_RW3D_1.pdb,PZ21_RW3D_1,-16.339208602905273
185,11.353385925292969,PZ7_Major_6,7,Major,6.0,27.680673599243164,PZ7/test/PZ7_Major_6.pdb,PZ7_Major_6,-16.327287673950195
71,2.329540491104126,PZ18_YagoubAli_1,18,YagoubAli,1.0,18.64484405517578,PZ18/test/PZ18_YagoubAli_1.pdb,PZ18_YagoubAli_1,-16.315303564071655
41,1.2249866724014282,PZ21_RW3D_8,21,RW3D,8.0,17.53288459777832,PZ21/test/PZ21_RW3D_8.pdb,PZ21_RW3D_8,-16.307897925376892
49,3.1348183155059814,PZ32_Boniecki_1,32,Boniecki,1.0,19.32682609558105,PZ32/test/PZ32_Boniecki_1.pdb,PZ32_Boniecki_1,-16.19200778007507
69,1.9095163345336914,PZ35_RNAComposer_3,35,RNAComposer,3.0,18.09521484375,PZ35/test/PZ35_RNAComposer_3.pdb,PZ35_RNAComposer_3,-16.18569850921631
71,6.616424083709717,PZ18_Lee_1,18,Lee,1.0,22.76442146301269,PZ18/test/PZ18_Lee_1.pdb,PZ18_Lee_1,-16.147997379302975
71,4.073143482208252,PZ9_Dokholyan_1,9,Dokholyan,1.0,20.160234451293945,PZ9/test/PZ9_Dokholyan_1.pdb,PZ9_Dokholyan_1,-16.087090969085693
69,4.19221305847168,PZ35_RNAComposer_5,35,RNAComposer,5.0,20.2456169128418,PZ35/test/PZ35_RNAComposer_5.pdb,PZ35_RNAComposer_5,-16.05340385437012
41,1.9344680309295654,PZ21_3dRNA_4,21,3dRNA,4.0,17.974163055419922,PZ21/test/PZ21_3dRNA_4.pdb,PZ21_3dRNA_4,-16.039695024490356
69,6.258080959320068,PZ36_Nithin_5,36,Nithin,5.0,22.28919792175293,PZ36/test/PZ36_Nithin_5.pdb,PZ36_Nithin_5,-16.03111696243286
69,3.655207395553589,PZ36_Ding_4,36,Ding,4.0,19.684961318969727,PZ36/test/PZ36_Ding_4.pdb,PZ36_Ding_4,-16.029753923416138
