pred,id,rms,file_path
9.8360577,PZ15_RNAComposerAS1_1.pdb,0,/data/output/PZ15_RNAComposerAS1_1.pdb
9.7932987,PZ15_RNAComposerAS1_2.pdb,0,/data/output/PZ15_RNAComposerAS1_2.pdb
9.9400940,PZ15_RNAComposerAS2_1.pdb,0,/data/output/PZ15_RNAComposerAS2_1.pdb
10.1992455,PZ15_RNAComposerAS2_2.pdb,0,/data/output/PZ15_RNAComposerAS2_2.pdb
10.5309505,PZ15_SimRNAAS1_1.pdb,0,/data/output/PZ15_SimRNAAS1_1.pdb
10.6003513,PZ15_SimRNAAS1_10.pdb,0,/data/output/PZ15_SimRNAAS1_10.pdb
9.1604843,PZ15_SimRNAAS1_2.pdb,0,/data/output/PZ15_SimRNAAS1_2.pdb
9.8895092,PZ15_SimRNAAS1_3.pdb,0,/data/output/PZ15_SimRNAAS1_3.pdb
9.1452656,PZ15_SimRNAAS1_4.pdb,0,/data/output/PZ15_SimRNAAS1_4.pdb
9.0541248,PZ15_SimRNAAS1_5.pdb,0,/data/output/PZ15_SimRNAAS1_5.pdb
10.3498211,PZ15_SimRNAAS1_6.pdb,0,/data/output/PZ15_SimRNAAS1_6.pdb
10.1806259,PZ15_SimRNAAS1_7.pdb,0,/data/output/PZ15_SimRNAAS1_7.pdb
10.0559235,PZ15_SimRNAAS1_8.pdb,0,/data/output/PZ15_SimRNAAS1_8.pdb
10.2528229,PZ15_SimRNAAS1_9.pdb,0,/data/output/PZ15_SimRNAAS1_9.pdb
9.3867149,PZ15_SimRNAAS2_1.pdb,0,/data/output/PZ15_SimRNAAS2_1.pdb
10.1222420,PZ15_SimRNAAS2_10.pdb,0,/data/output/PZ15_SimRNAAS2_10.pdb
10.1336994,PZ15_SimRNAAS2_2.pdb,0,/data/output/PZ15_SimRNAAS2_2.pdb
9.4974842,PZ15_SimRNAAS2_3.pdb,0,/data/output/PZ15_SimRNAAS2_3.pdb
9.9959888,PZ15_SimRNAAS2_4.pdb,0,/data/output/PZ15_SimRNAAS2_4.pdb
9.9033070,PZ15_SimRNAAS2_5.pdb,0,/data/output/PZ15_SimRNAAS2_5.pdb
9.7590561,PZ15_SimRNAAS2_6.pdb,0,/data/output/PZ15_SimRNAAS2_6.pdb
9.9414864,PZ15_SimRNAAS2_7.pdb,0,/data/output/PZ15_SimRNAAS2_7.pdb
10.0249348,PZ15_SimRNAAS2_8.pdb,0,/data/output/PZ15_SimRNAAS2_8.pdb
10.1306686,PZ15_SimRNAAS2_9.pdb,0,/data/output/PZ15_SimRNAAS2_9.pdb
6.6938114,PZ18_3dRNA_1.pdb,0,/data/output/PZ18_3dRNA_1.pdb
6.5829253,PZ18_3dRNA_2.pdb,0,/data/output/PZ18_3dRNA_2.pdb
7.4985452,PZ18_3dRNA_3.pdb,0,/data/output/PZ18_3dRNA_3.pdb
7.1958728,PZ18_3dRNA_4.pdb,0,/data/output/PZ18_3dRNA_4.pdb
7.1836381,PZ18_3dRNA_5.pdb,0,/data/output/PZ18_3dRNA_5.pdb
8.1438522,PZ18_Chen_1.pdb,0,/data/output/PZ18_Chen_1.pdb
7.8140640,PZ18_Chen_2.pdb,0,/data/output/PZ18_Chen_2.pdb
7.9250126,PZ18_Chen_3.pdb,0,/data/output/PZ18_Chen_3.pdb
7.6483736,PZ18_Chen_4.pdb,0,/data/output/PZ18_Chen_4.pdb
7.1664081,PZ18_Chen_5.pdb,0,/data/output/PZ18_Chen_5.pdb
6.4897432,PZ18_DasORIGINAL_1.pdb,0,/data/output/PZ18_DasORIGINAL_1.pdb
6.6032572,PZ18_DasORIGINAL_2.pdb,0,/data/output/PZ18_DasORIGINAL_2.pdb
6.5898032,PZ18_DasORIGINAL_3.pdb,0,/data/output/PZ18_DasORIGINAL_3.pdb
6.5608525,PZ18_DasORIGINAL_4.pdb,0,/data/output/PZ18_DasORIGINAL_4.pdb
8.0507164,PZ18_DasORIGINAL_5.pdb,0,/data/output/PZ18_DasORIGINAL_5.pdb
6.3701982,PZ18_Das_1.pdb,0,/data/output/PZ18_Das_1.pdb
6.3772483,PZ18_Das_2.pdb,0,/data/output/PZ18_Das_2.pdb
6.4897432,PZ18_Das_3.pdb,0,/data/output/PZ18_Das_3.pdb
6.5608525,PZ18_Das_4.pdb,0,/data/output/PZ18_Das_4.pdb
8.0507164,PZ18_Das_5.pdb,0,/data/output/PZ18_Das_5.pdb
7.2850633,PZ18_Ding_1.pdb,0,/data/output/PZ18_Ding_1.pdb
7.8140111,PZ18_Ding_2.pdb,0,/data/output/PZ18_Ding_2.pdb
7.5903988,PZ18_Ding_3.pdb,0,/data/output/PZ18_Ding_3.pdb
7.3612046,PZ18_Ding_4.pdb,0,/data/output/PZ18_Ding_4.pdb
7.3593497,PZ18_Ding_5.pdb,0,/data/output/PZ18_Ding_5.pdb
8.9264431,PZ18_Dokholyan_1.pdb,0,/data/output/PZ18_Dokholyan_1.pdb
8.8811054,PZ18_Dokholyan_2.pdb,0,/data/output/PZ18_Dokholyan_2.pdb
8.6893196,PZ18_Dokholyan_3.pdb,0,/data/output/PZ18_Dokholyan_3.pdb
7.5703359,PZ18_LeeAS_1.pdb,0,/data/output/PZ18_LeeAS_1.pdb
7.4121189,PZ18_LeeAS_2.pdb,0,/data/output/PZ18_LeeAS_2.pdb
8.0623188,PZ18_LeeAS_3.pdb,0,/data/output/PZ18_LeeAS_3.pdb
7.6291366,PZ18_LeeAS_4.pdb,0,/data/output/PZ18_LeeAS_4.pdb
7.0868735,PZ18_LeeAS_5.pdb,0,/data/output/PZ18_LeeAS_5.pdb
6.8655968,PZ18_Lee_1.pdb,0,/data/output/PZ18_Lee_1.pdb
6.5083423,PZ18_Lee_2.pdb,0,/data/output/PZ18_Lee_2.pdb
7.6097698,PZ18_Lee_3.pdb,0,/data/output/PZ18_Lee_3.pdb
7.4556503,PZ18_Lee_4.pdb,0,/data/output/PZ18_Lee_4.pdb
7.2547865,PZ18_Lee_5.pdb,0,/data/output/PZ18_Lee_5.pdb
7.3498745,PZ18_RNAComposer_1.pdb,0,/data/output/PZ18_RNAComposer_1.pdb
8.0335379,PZ18_RNAComposer_2.pdb,0,/data/output/PZ18_RNAComposer_2.pdb
8.0608635,PZ18_RNAComposer_3.pdb,0,/data/output/PZ18_RNAComposer_3.pdb
7.5234122,PZ18_RNAComposer_4.pdb,0,/data/output/PZ18_RNAComposer_4.pdb
8.1207600,PZ18_RNAComposer_5.pdb,0,/data/output/PZ18_RNAComposer_5.pdb
6.2281280,PZ18_RW3D_1.pdb,0,/data/output/PZ18_RW3D_1.pdb
6.5794902,PZ18_RW3D_10.pdb,0,/data/output/PZ18_RW3D_10.pdb
6.1116309,PZ18_RW3D_2.pdb,0,/data/output/PZ18_RW3D_2.pdb
6.0097008,PZ18_RW3D_3.pdb,0,/data/output/PZ18_RW3D_3.pdb
6.3272724,PZ18_RW3D_4.pdb,0,/data/output/PZ18_RW3D_4.pdb
6.3140535,PZ18_RW3D_5.pdb,0,/data/output/PZ18_RW3D_5.pdb
6.2773261,PZ18_RW3D_6.pdb,0,/data/output/PZ18_RW3D_6.pdb
5.9203005,PZ18_RW3D_7.pdb,0,/data/output/PZ18_RW3D_7.pdb
6.4504170,PZ18_RW3D_8.pdb,0,/data/output/PZ18_RW3D_8.pdb
6.8431516,PZ18_RW3D_9.pdb,0,/data/output/PZ18_RW3D_9.pdb
6.2156796,PZ18_SimRNA_1.pdb,0,/data/output/PZ18_SimRNA_1.pdb
6.9071507,PZ18_SimRNA_2.pdb,0,/data/output/PZ18_SimRNA_2.pdb
7.0567570,PZ18_SimRNA_3.pdb,0,/data/output/PZ18_SimRNA_3.pdb
7.1727133,PZ18_Szachniuk_1.pdb,0,/data/output/PZ18_Szachniuk_1.pdb
6.6611729,PZ18_Szachniuk_2.pdb,0,/data/output/PZ18_Szachniuk_2.pdb
7.2303424,PZ18_Szachniuk_3.pdb,0,/data/output/PZ18_Szachniuk_3.pdb
6.2441564,PZ18_Szachniuk_4.pdb,0,/data/output/PZ18_Szachniuk_4.pdb
6.7613478,PZ18_Szachniuk_5.pdb,0,/data/output/PZ18_Szachniuk_5.pdb
6.9034200,PZ18_YagoubAli_1.pdb,0,/data/output/PZ18_YagoubAli_1.pdb
10.4092159,PZ19_3dRNA_1.pdb,0,/data/output/PZ19_3dRNA_1.pdb
10.7900543,PZ19_3dRNA_2.pdb,0,/data/output/PZ19_3dRNA_2.pdb
10.5424862,PZ19_3dRNA_3.pdb,0,/data/output/PZ19_3dRNA_3.pdb
10.7536106,PZ19_3dRNA_4.pdb,0,/data/output/PZ19_3dRNA_4.pdb
11.0175457,PZ19_3dRNA_5.pdb,0,/data/output/PZ19_3dRNA_5.pdb
9.4581070,PZ19_Adamiak_1.pdb,0,/data/output/PZ19_Adamiak_1.pdb
9.0210552,PZ19_Adamiak_2.pdb,0,/data/output/PZ19_Adamiak_2.pdb
9.6451740,PZ19_Adamiak_3.pdb,0,/data/output/PZ19_Adamiak_3.pdb
9.3485775,PZ19_Adamiak_4.pdb,0,/data/output/PZ19_Adamiak_4.pdb
9.9160366,PZ19_Adamiak_5.pdb,0,/data/output/PZ19_Adamiak_5.pdb
9.2106495,PZ19_Bujnicki_1.pdb,0,/data/output/PZ19_Bujnicki_1.pdb
9.1003857,PZ19_Bujnicki_2.pdb,0,/data/output/PZ19_Bujnicki_2.pdb
9.3656616,PZ19_Bujnicki_3.pdb,0,/data/output/PZ19_Bujnicki_3.pdb
9.2886238,PZ19_Bujnicki_4.pdb,0,/data/output/PZ19_Bujnicki_4.pdb
9.2209282,PZ19_Bujnicki_5.pdb,0,/data/output/PZ19_Bujnicki_5.pdb
9.9518108,PZ19_Chen_1.pdb,0,/data/output/PZ19_Chen_1.pdb
10.5728931,PZ19_Chen_2.pdb,0,/data/output/PZ19_Chen_2.pdb
10.1419830,PZ19_Chen_3.pdb,0,/data/output/PZ19_Chen_3.pdb
11.1755753,PZ19_Chen_4.pdb,0,/data/output/PZ19_Chen_4.pdb
9.0006638,PZ19_Chen_5.pdb,0,/data/output/PZ19_Chen_5.pdb
10.4416695,PZ19_DasLab_1.pdb,0,/data/output/PZ19_DasLab_1.pdb
9.4252148,PZ19_DasLab_2.pdb,0,/data/output/PZ19_DasLab_2.pdb
9.2795010,PZ19_DasLab_3.pdb,0,/data/output/PZ19_DasLab_3.pdb
9.9142895,PZ19_DasLab_4.pdb,0,/data/output/PZ19_DasLab_4.pdb
9.7816982,PZ19_DasLab_5.pdb,0,/data/output/PZ19_DasLab_5.pdb
10.4416676,PZ19_Das_1.pdb,0,/data/output/PZ19_Das_1.pdb
9.4252148,PZ19_Das_2.pdb,0,/data/output/PZ19_Das_2.pdb
9.2795029,PZ19_Das_3.pdb,0,/data/output/PZ19_Das_3.pdb
9.9142895,PZ19_Das_4.pdb,0,/data/output/PZ19_Das_4.pdb
9.7816982,PZ19_Das_5.pdb,0,/data/output/PZ19_Das_5.pdb
10.1149940,PZ19_Ding_1.pdb,0,/data/output/PZ19_Ding_1.pdb
10.4155197,PZ19_Ding_2.pdb,0,/data/output/PZ19_Ding_2.pdb
9.9759827,PZ19_Ding_3.pdb,0,/data/output/PZ19_Ding_3.pdb
10.5092659,PZ19_Ding_4.pdb,0,/data/output/PZ19_Ding_4.pdb
10.9534721,PZ19_Ding_5.pdb,0,/data/output/PZ19_Ding_5.pdb
10.7955017,PZ19_Dokholyan_1.pdb,0,/data/output/PZ19_Dokholyan_1.pdb
10.0507374,PZ19_LeeServer_1.pdb,0,/data/output/PZ19_LeeServer_1.pdb
9.9720993,PZ19_LeeServer_2.pdb,0,/data/output/PZ19_LeeServer_2.pdb
9.7444782,PZ19_LeeServer_3.pdb,0,/data/output/PZ19_LeeServer_3.pdb
10.1627388,PZ19_LeeServer_4.pdb,0,/data/output/PZ19_LeeServer_4.pdb
9.8868294,PZ19_LeeServer_5.pdb,0,/data/output/PZ19_LeeServer_5.pdb
9.0225124,PZ19_RNAComposer_1.pdb,0,/data/output/PZ19_RNAComposer_1.pdb
9.2173691,PZ19_RNAComposer_2.pdb,0,/data/output/PZ19_RNAComposer_2.pdb
9.3037720,PZ19_RNAComposer_3.pdb,0,/data/output/PZ19_RNAComposer_3.pdb
9.3070831,PZ19_RNAComposer_4.pdb,0,/data/output/PZ19_RNAComposer_4.pdb
9.3671036,PZ19_RNAComposer_5.pdb,0,/data/output/PZ19_RNAComposer_5.pdb
5.9338651,PZ19_RW3D_1.pdb,0,/data/output/PZ19_RW3D_1.pdb
6.6635556,PZ19_RW3D_10.pdb,0,/data/output/PZ19_RW3D_10.pdb
6.5261197,PZ19_RW3D_2.pdb,0,/data/output/PZ19_RW3D_2.pdb
6.0363641,PZ19_RW3D_3.pdb,0,/data/output/PZ19_RW3D_3.pdb
6.1507664,PZ19_RW3D_4.pdb,0,/data/output/PZ19_RW3D_4.pdb
5.8109655,PZ19_RW3D_5.pdb,0,/data/output/PZ19_RW3D_5.pdb
6.0554962,PZ19_RW3D_6.pdb,0,/data/output/PZ19_RW3D_6.pdb
5.9792047,PZ19_RW3D_7.pdb,0,/data/output/PZ19_RW3D_7.pdb
6.0248184,PZ19_RW3D_8.pdb,0,/data/output/PZ19_RW3D_8.pdb
5.9118705,PZ19_RW3D_9.pdb,0,/data/output/PZ19_RW3D_9.pdb
9.5237999,PZ19_SimRNA_1.pdb,0,/data/output/PZ19_SimRNA_1.pdb
10.1126499,PZ19_SimRNA_2.pdb,0,/data/output/PZ19_SimRNA_2.pdb
8.6630058,PZ19_SimRNA_3.pdb,0,/data/output/PZ19_SimRNA_3.pdb
12.5331154,PZ1_Bujnicki_1.pdb,0,/data/output/PZ1_Bujnicki_1.pdb
12.5124207,PZ1_Bujnicki_2.pdb,0,/data/output/PZ1_Bujnicki_2.pdb
12.6110229,PZ1_Bujnicki_3.pdb,0,/data/output/PZ1_Bujnicki_3.pdb
12.5530910,PZ1_Bujnicki_4.pdb,0,/data/output/PZ1_Bujnicki_4.pdb
12.5210800,PZ1_Bujnicki_5.pdb,0,/data/output/PZ1_Bujnicki_5.pdb
12.5931530,PZ1_Dokholyan_1.pdb,0,/data/output/PZ1_Dokholyan_1.pdb
12.8053017,PZ20_Chen_1.pdb,0,/data/output/PZ20_Chen_1.pdb
11.9988956,PZ20_Chen_2.pdb,0,/data/output/PZ20_Chen_2.pdb
12.2914524,PZ20_Chen_3.pdb,0,/data/output/PZ20_Chen_3.pdb
12.2116661,PZ20_Chen_4.pdb,0,/data/output/PZ20_Chen_4.pdb
12.0525494,PZ20_Chen_5.pdb,0,/data/output/PZ20_Chen_5.pdb
11.6625786,PZ20_Das_1.pdb,0,/data/output/PZ20_Das_1.pdb
11.8259010,PZ20_Das_2.pdb,0,/data/output/PZ20_Das_2.pdb
12.3115902,PZ20_Das_3.pdb,0,/data/output/PZ20_Das_3.pdb
13.2325745,PZ20_Das_4.pdb,0,/data/output/PZ20_Das_4.pdb
13.6617527,PZ20_Das_5.pdb,0,/data/output/PZ20_Das_5.pdb
12.2187252,PZ20_RNAComposerHuman_1.pdb,0,/data/output/PZ20_RNAComposerHuman_1.pdb
12.9670429,PZ20_RNAComposerHuman_2.pdb,0,/data/output/PZ20_RNAComposerHuman_2.pdb
12.4699039,PZ20_RNAComposerHuman_3.pdb,0,/data/output/PZ20_RNAComposerHuman_3.pdb
11.3854122,PZ20_RNAComposerHuman_4.pdb,0,/data/output/PZ20_RNAComposerHuman_4.pdb
12.2267475,PZ20_RNAComposerHuman_5.pdb,0,/data/output/PZ20_RNAComposerHuman_5.pdb
12.1252880,PZ20_RNAComposer_1.pdb,0,/data/output/PZ20_RNAComposer_1.pdb
12.4603157,PZ20_RNAComposer_2.pdb,0,/data/output/PZ20_RNAComposer_2.pdb
12.2124596,PZ20_RNAComposer_3.pdb,0,/data/output/PZ20_RNAComposer_3.pdb
11.9389668,PZ20_RNAComposer_4.pdb,0,/data/output/PZ20_RNAComposer_4.pdb
12.0619221,PZ20_RNAComposer_5.pdb,0,/data/output/PZ20_RNAComposer_5.pdb
12.1376343,PZ20_Xiao3_1.pdb,0,/data/output/PZ20_Xiao3_1.pdb
12.4011116,PZ20_Xiao3_2.pdb,0,/data/output/PZ20_Xiao3_2.pdb
12.7657604,PZ20_Xiao3_3.pdb,0,/data/output/PZ20_Xiao3_3.pdb
13.1169739,PZ20_Xiao3_4.pdb,0,/data/output/PZ20_Xiao3_4.pdb
12.5171814,PZ20_Xiao3_5.pdb,0,/data/output/PZ20_Xiao3_5.pdb
10.8507214,PZ20_simRNA_1.pdb,0,/data/output/PZ20_simRNA_1.pdb
12.5746098,PZ20_simRNA_2.pdb,0,/data/output/PZ20_simRNA_2.pdb
13.0762386,PZ20_simRNA_3.pdb,0,/data/output/PZ20_simRNA_3.pdb
12.9661160,PZ20_simRNA_4.pdb,0,/data/output/PZ20_simRNA_4.pdb
8.2549648,PZ20_simRNA_5.pdb,0,/data/output/PZ20_simRNA_5.pdb
11.0369625,PZ21_3dRNA_1.pdb,0,/data/output/PZ21_3dRNA_1.pdb
11.3495827,PZ21_3dRNA_2.pdb,0,/data/output/PZ21_3dRNA_2.pdb
10.4600315,PZ21_3dRNA_3.pdb,0,/data/output/PZ21_3dRNA_3.pdb
8.4183235,PZ21_3dRNA_4.pdb,0,/data/output/PZ21_3dRNA_4.pdb
7.5849752,PZ21_3dRNA_5.pdb,0,/data/output/PZ21_3dRNA_5.pdb
8.3803177,PZ21_Adamiak_1.pdb,0,/data/output/PZ21_Adamiak_1.pdb
8.6242046,PZ21_Adamiak_2.pdb,0,/data/output/PZ21_Adamiak_2.pdb
8.8413811,PZ21_Adamiak_3.pdb,0,/data/output/PZ21_Adamiak_3.pdb
