pred,id,rms,file_path
8.1690464,PZ38_SimRNA_4.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_SimRNA_4.pdb
8.3646832,PZ38_SimRNA_5.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_SimRNA_5.pdb
9.4197769,PZ38_SimRNAweb_1.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_SimRNAweb_1.pdb
9.6405411,PZ38_SimRNAweb_2.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_SimRNAweb_2.pdb
9.8774014,PZ38_SimRNAweb_3.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_SimRNAweb_3.pdb
8.1690464,PZ38_SimRNAweb_4.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_SimRNAweb_4.pdb
8.3646832,PZ38_SimRNAweb_5.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_SimRNAweb_5.pdb
9.6562271,PZ38_SoutheRNA_1.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_SoutheRNA_1.pdb
8.8049850,PZ38_SoutheRNA_2.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_SoutheRNA_2.pdb
9.3521881,PZ38_SoutheRNA_3.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_SoutheRNA_3.pdb
8.9493885,PZ38_SoutheRNA_4.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_SoutheRNA_4.pdb
7.2702503,PZ38_SoutheRNA_5.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_SoutheRNA_5.pdb
8.5820637,PZ38_Szachniuk_1.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Szachniuk_1.pdb
8.5223789,PZ38_Szachniuk_2.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Szachniuk_2.pdb
8.9618874,PZ38_Szachniuk_3.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Szachniuk_3.pdb
9.4231033,PZ38_Szachniuk_4.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Szachniuk_4.pdb
9.7721024,PZ38_Szachniuk_5.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Szachniuk_5.pdb
10.5916805,PZ38_Xiao_1.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Xiao_1.pdb
9.8569908,PZ38_Xiao_2.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Xiao_2.pdb
10.0423317,PZ38_Xiao_3.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Xiao_3.pdb
9.1184158,PZ38_Xiao_4.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Xiao_4.pdb
10.2210503,PZ38_Xiao_5.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Xiao_5.pdb
9.3006134,PZ38_YangServer_1.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_YangServer_1.pdb
10.1278954,PZ38_YangServer_2.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_YangServer_2.pdb
10.0492496,PZ38_YangServer_3.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_YangServer_3.pdb
13.4573536,PZ38_YangServer_4.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_YangServer_4.pdb
9.3365479,PZ38_YangServer_5.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_YangServer_5.pdb
9.3006134,PZ38_Yang_1.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Yang_1.pdb
10.1278954,PZ38_Yang_2.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Yang_2.pdb
10.0492496,PZ38_Yang_3.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Yang_3.pdb
13.4573536,PZ38_Yang_4.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Yang_4.pdb
9.3365479,PZ38_Yang_5.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_Yang_5.pdb
9.4714050,PZ38_solution_0.pdb,0,/data/data/01_raw/PZ38/output/test/PZ38_solution_0.pdb
