model,name,error,PZ,Lab,Num,RMSD,file_path,Name,diff
lociparse_selftrained,PZ7_Chen_8,0.7,7,Chen,8.0,29.92921257019043,PZ7/test/PZ7_Chen_8.pdb,PZ7_Chen_8,-29.22921257019043
lociparse_selftrained,PZ7_Ding_5,0.61,7,Ding,5.0,29.76373863220215,PZ7/test/PZ7_Ding_5.pdb,PZ7_Ding_5,-29.15373863220215
lociparse_selftrained,PZ7_Chen_3,0.7,7,Chen,3.0,29.745399475097656,PZ7/test/PZ7_Chen_3.pdb,PZ7_Chen_3,-29.045399475097657
lociparse_selftrained,PZ7_Ding_6,0.6,7,Ding,6.0,29.27437210083008,PZ7/test/PZ7_Ding_6.pdb,PZ7_Ding_6,-28.67437210083008
lociparse_selftrained,PZ7_Ding_1,0.61,7,Ding,1.0,29.247669219970703,PZ7/test/PZ7_Ding_1.pdb,PZ7_Ding_1,-28.637669219970704
lociparse_selftrained,PZ7_Chen_7,0.69,7,Chen,7.0,29.1024169921875,PZ7/test/PZ7_Chen_7.pdb,PZ7_Chen_7,-28.4124169921875
lociparse_selftrained,PZ7_Chen_6,0.7,7,Chen,6.0,29.06658172607422,PZ7/test/PZ7_Chen_6.pdb,PZ7_Chen_6,-28.36658172607422
lociparse_selftrained,PZ22_Dokholyan_1,0.61,22,Dokholyan,1.0,28.94064712524414,PZ22/test/PZ22_Dokholyan_1.pdb,PZ22_Dokholyan_1,-28.33064712524414
lociparse_selftrained,PZ7_Major_1,0.67,7,Major,1.0,28.99530601501465,PZ7/test/PZ7_Major_1.pdb,PZ7_Major_1,-28.325306015014647
lociparse_selftrained,PZ35_Dfold2_7,0.57,35,Dfold2,7.0,28.882858276367188,PZ35/test/PZ35_Dfold2_7.pdb,PZ35_Dfold2_7,-28.312858276367187
lociparse_selftrained,PZ7_Adamiak_1,0.73,7,Adamiak,1.0,29.01678466796875,PZ7/test/PZ7_Adamiak_1.pdb,PZ7_Adamiak_1,-28.28678466796875
lociparse_selftrained,PZ7_Adamiak_2,0.72,7,Adamiak,2.0,28.82417106628418,PZ7/test/PZ7_Adamiak_2.pdb,PZ7_Adamiak_2,-28.10417106628418
lociparse_selftrained,PZ32_Chen_7,0.66,32,Chen,7.0,28.711061477661133,PZ32/test/PZ32_Chen_7.pdb,PZ32_Chen_7,-28.051061477661133
lociparse_selftrained,PZ7_Major_7,0.66,7,Major,7.0,28.5175724029541,PZ7/test/PZ7_Major_7.pdb,PZ7_Major_7,-27.8575724029541
lociparse_selftrained,PZ7_Major_5,0.66,7,Major,5.0,28.51221466064453,PZ7/test/PZ7_Major_5.pdb,PZ7_Major_5,-27.85221466064453
lociparse_selftrained,PZ7_Chen_1,0.55,7,Chen,1.0,28.27638053894043,PZ7/test/PZ7_Chen_1.pdb,PZ7_Chen_1,-27.72638053894043
lociparse_selftrained,PZ7_Adamiak_5,0.74,7,Adamiak,5.0,28.401695251464844,PZ7/test/PZ7_Adamiak_5.pdb,PZ7_Adamiak_5,-27.661695251464845
lociparse_selftrained,PZ32_Dokholyan_2,0.64,32,Dokholyan,2.0,28.18501091003418,PZ32/test/PZ32_Dokholyan_2.pdb,PZ32_Dokholyan_2,-27.54501091003418
lociparse_selftrained,PZ7_Major_2,0.68,7,Major,2.0,28.15877342224121,PZ7/test/PZ7_Major_2.pdb,PZ7_Major_2,-27.47877342224121
lociparse_selftrained,PZ22_SimRNA_2,0.71,22,SimRNA,2.0,27.83876037597656,PZ22/test/PZ22_SimRNA_2.pdb,PZ22_SimRNA_2,-27.128760375976558
lociparse_selftrained,PZ22_Bujnicki_4,0.71,22,Bujnicki,4.0,27.834022521972656,PZ22/test/PZ22_Bujnicki_4.pdb,PZ22_Bujnicki_4,-27.124022521972655
lociparse_selftrained,PZ7_Chen_4,0.7,7,Chen,4.0,27.741329193115234,PZ7/test/PZ7_Chen_4.pdb,PZ7_Chen_4,-27.041329193115235
lociparse_selftrained,PZ7_Major_6,0.67,7,Major,6.0,27.680673599243164,PZ7/test/PZ7_Major_6.pdb,PZ7_Major_6,-27.010673599243162
lociparse_selftrained,PZ32_Nithin_4,0.69,32,Nithin,4.0,27.635059356689453,PZ32/test/PZ32_Nithin_4.pdb,PZ32_Nithin_4,-26.945059356689452
lociparse_selftrained,PZ7_Major_4,0.68,7,Major,4.0,27.61783027648925,PZ7/test/PZ7_Major_4.pdb,PZ7_Major_4,-26.93783027648925
lociparse_selftrained,PZ32_Bujnicki_5,0.73,32,Bujnicki,5.0,27.4315185546875,PZ32/test/PZ32_Bujnicki_5.pdb,PZ32_Bujnicki_5,-26.7015185546875
lociparse_selftrained,PZ7_Major_8,0.69,7,Major,8.0,27.389928817749023,PZ7/test/PZ7_Major_8.pdb,PZ7_Major_8,-26.699928817749022
lociparse_selftrained,PZ7_Major_9,0.68,7,Major,9.0,27.349721908569336,PZ7/test/PZ7_Major_9.pdb,PZ7_Major_9,-26.669721908569336
lociparse_selftrained,PZ7_Ding_8,0.62,7,Ding,8.0,27.232044219970703,PZ7/test/PZ7_Ding_8.pdb,PZ7_Ding_8,-26.612044219970702
lociparse_selftrained,PZ22_SimRNA_1,0.7,22,SimRNA,1.0,27.201160430908203,PZ22/test/PZ22_SimRNA_1.pdb,PZ22_SimRNA_1,-26.501160430908204
lociparse_selftrained,PZ22_Bujnicki_3,0.71,22,Bujnicki,3.0,27.208627700805664,PZ22/test/PZ22_Bujnicki_3.pdb,PZ22_Bujnicki_3,-26.498627700805663
lociparse_selftrained,PZ32_Nithin_3,0.4,32,Nithin,3.0,26.73828315734864,PZ32/test/PZ32_Nithin_3.pdb,PZ32_Nithin_3,-26.33828315734864
lociparse_selftrained,PZ7_Bujnicki_7,0.63,7,Bujnicki,7.0,26.923189163208008,PZ7/test/PZ7_Bujnicki_7.pdb,PZ7_Bujnicki_7,-26.29318916320801
lociparse_selftrained,PZ7_Major_3,0.66,7,Major,3.0,26.88528060913086,PZ7/test/PZ7_Major_3.pdb,PZ7_Major_3,-26.22528060913086
lociparse_selftrained,PZ7_Ding_9,0.61,7,Ding,9.0,26.78078269958496,PZ7/test/PZ7_Ding_9.pdb,PZ7_Ding_9,-26.17078269958496
lociparse_selftrained,PZ7_Das_8,0.74,7,Das,8.0,26.780893325805664,PZ7/test/PZ7_Das_8.pdb,PZ7_Das_8,-26.040893325805666
lociparse_selftrained,PZ32_FARFAR2_7,0.75,32,FARFAR2,7.0,26.74748992919922,PZ32/test/PZ32_FARFAR2_7.pdb,PZ32_FARFAR2_7,-25.99748992919922
lociparse_selftrained,PZ32_ARES_1,0.76,32,ARES,1.0,26.75691604614257,PZ32/test/PZ32_ARES_1.pdb,PZ32_ARES_1,-25.99691604614257
lociparse_selftrained,PZ32_Das_6,0.76,32,Das,6.0,26.75691604614257,PZ32/test/PZ32_Das_6.pdb,PZ32_Das_6,-25.99691604614257
lociparse_selftrained,PZ37_Zhou_1,0.45,37,Zhou,1.0,26.08274269104004,PZ37/test/PZ37_Zhou_1.pdb,PZ37_Zhou_1,-25.63274269104004
lociparse_selftrained,PZ7_Bujnicki_6,0.67,7,Bujnicki,6.0,26.133026123046875,PZ7/test/PZ7_Bujnicki_6.pdb,PZ7_Bujnicki_6,-25.463026123046873
lociparse_selftrained,PZ7_Bujnicki_3,0.67,7,Bujnicki,3.0,26.128250122070312,PZ7/test/PZ7_Bujnicki_3.pdb,PZ7_Bujnicki_3,-25.45825012207031
lociparse_selftrained,PZ22_SimRNA_4,0.69,22,SimRNA,4.0,26.126840591430664,PZ22/test/PZ22_SimRNA_4.pdb,PZ22_SimRNA_4,-25.436840591430663
lociparse_selftrained,PZ32_RNAComposer_5,0.71,32,RNAComposer,5.0,26.131893157958984,PZ32/test/PZ32_RNAComposer_5.pdb,PZ32_RNAComposer_5,-25.421893157958984
lociparse_selftrained,PZ32_FARFAR2_8,0.76,32,FARFAR2,8.0,26.115358352661133,PZ32/test/PZ32_FARFAR2_8.pdb,PZ32_FARFAR2_8,-25.35535835266113
lociparse_selftrained,PZ35_RNAComposer_2,0.61,35,RNAComposer,2.0,25.81484031677246,PZ35/test/PZ35_RNAComposer_2.pdb,PZ35_RNAComposer_2,-25.20484031677246
lociparse_selftrained,PZ22_Dokholyan_4,0.64,22,Dokholyan,4.0,25.54618263244629,PZ22/test/PZ22_Dokholyan_4.pdb,PZ22_Dokholyan_4,-24.90618263244629
lociparse_selftrained,PZ32_Chen_6,0.69,32,Chen,6.0,25.578067779541016,PZ32/test/PZ32_Chen_6.pdb,PZ32_Chen_6,-24.888067779541014
lociparse_selftrained,PZ9_Dokholyan_2,0.6,9,Dokholyan,2.0,25.44371795654297,PZ9/test/PZ9_Dokholyan_2.pdb,PZ9_Dokholyan_2,-24.843717956542967
lociparse_selftrained,PZ37_Dfold_5,0.61,37,Dfold,5.0,25.445606231689453,PZ37/test/PZ37_Dfold_5.pdb,PZ37_Dfold_5,-24.835606231689454
lociparse_selftrained,PZ7_Das_4,0.7,7,Das,4.0,25.35853576660156,PZ7/test/PZ7_Das_4.pdb,PZ7_Das_4,-24.65853576660156
lociparse_selftrained,PZ7_Das_7,0.71,7,Das,7.0,25.266870498657227,PZ7/test/PZ7_Das_7.pdb,PZ7_Das_7,-24.556870498657226
lociparse_selftrained,PZ22_Dokholyan_3,0.6,22,Dokholyan,3.0,25.10780906677246,PZ22/test/PZ22_Dokholyan_3.pdb,PZ22_Dokholyan_3,-24.50780906677246
lociparse_selftrained,PZ7_Das_6,0.73,7,Das,6.0,25.15876197814941,PZ7/test/PZ7_Das_6.pdb,PZ7_Das_6,-24.42876197814941
lociparse_selftrained,PZ35_Dokholyan_2,0.53,35,Dokholyan,2.0,24.936473846435547,PZ35/test/PZ35_Dokholyan_2.pdb,PZ35_Dokholyan_2,-24.406473846435546
lociparse_selftrained,PZ22_Xiao_4,0.63,22,Xiao,4.0,24.915658950805664,PZ22/test/PZ22_Xiao_4.pdb,PZ22_Xiao_4,-24.285658950805665
lociparse_selftrained,PZ18_Ding_4,0.65,18,Ding,4.0,24.91148567199707,PZ18/test/PZ18_Ding_4.pdb,PZ18_Ding_4,-24.26148567199707
lociparse_selftrained,PZ22_Xiao_3,0.63,22,Xiao,3.0,24.86372375488281,PZ22/test/PZ22_Xiao_3.pdb,PZ22_Xiao_3,-24.23372375488281
lociparse_selftrained,PZ7_Bujnicki_4,0.67,7,Bujnicki,4.0,24.87569999694824,PZ7/test/PZ7_Bujnicki_4.pdb,PZ7_Bujnicki_4,-24.205699996948237
lociparse_selftrained,PZ7_Bujnicki_5,0.67,7,Bujnicki,5.0,24.875185012817383,PZ7/test/PZ7_Bujnicki_5.pdb,PZ7_Bujnicki_5,-24.20518501281738
lociparse_selftrained,PZ25_Xiao_2,0.68,25,Xiao,2.0,24.84368324279785,PZ25/test/PZ25_Xiao_2.pdb,PZ25_Xiao_2,-24.163683242797852
lociparse_selftrained,PZ8_Dokholyan_3,0.57,8,Dokholyan,3.0,24.717744827270508,PZ8/test/PZ8_Dokholyan_3.pdb,PZ8_Dokholyan_3,-24.147744827270508
lociparse_selftrained,PZ32_Chen_8,0.66,32,Chen,8.0,24.76808357238769,PZ32/test/PZ32_Chen_8.pdb,PZ32_Chen_8,-24.10808357238769
lociparse_selftrained,PZ37_SimRNA_5,0.63,37,SimRNA,5.0,24.67447280883789,PZ37/test/PZ37_SimRNA_5.pdb,PZ37_SimRNA_5,-24.04447280883789
lociparse_selftrained,PZ18_SimRNA_3,0.68,18,SimRNA,3.0,24.61672592163086,PZ18/test/PZ18_SimRNA_3.pdb,PZ18_SimRNA_3,-23.93672592163086
lociparse_selftrained,PZ37_Xiao_5,0.65,37,Xiao,5.0,24.57648086547852,PZ37/test/PZ37_Xiao_5.pdb,PZ37_Xiao_5,-23.92648086547852
lociparse_selftrained,PZ32_ARES_3,0.68,32,ARES,3.0,24.560590744018555,PZ32/test/PZ32_ARES_3.pdb,PZ32_ARES_3,-23.880590744018555
lociparse_selftrained,PZ7_Das_5,0.71,7,Das,5.0,24.580930709838867,PZ7/test/PZ7_Das_5.pdb,PZ7_Das_5,-23.870930709838866
lociparse_selftrained,PZ18_Lee_5,0.66,18,Lee,5.0,24.51205825805664,PZ18/test/PZ18_Lee_5.pdb,PZ18_Lee_5,-23.85205825805664
lociparse_selftrained,PZ7_Das_3,0.72,7,Das,3.0,24.529747009277344,PZ7/test/PZ7_Das_3.pdb,PZ7_Das_3,-23.809747009277345
lociparse_selftrained,PZ15_3dRNAAS2_4,0.55,15,3dRNAAS2,4.0,24.329492568969727,PZ15/test/PZ15_3dRNAAS2_4.pdb,PZ15_3dRNAAS2_4,-23.779492568969726
lociparse_selftrained,PZ15_3dRNAAS2_10,0.55,15,3dRNAAS2,10.0,24.32945251464844,PZ15/test/PZ15_3dRNAAS2_10.pdb,PZ15_3dRNAAS2_10,-23.77945251464844
lociparse_selftrained,PZ15_3dRNAAS2_1,0.55,15,3dRNAAS2,1.0,24.32772827148437,PZ15/test/PZ15_3dRNAAS2_1.pdb,PZ15_3dRNAAS2_1,-23.77772827148437
lociparse_selftrained,PZ15_3dRNAAS2_9,0.55,15,3dRNAAS2,9.0,24.32443618774414,PZ15/test/PZ15_3dRNAAS2_9.pdb,PZ15_3dRNAAS2_9,-23.77443618774414
lociparse_selftrained,PZ15_3dRNAAS2_7,0.55,15,3dRNAAS2,7.0,24.323108673095703,PZ15/test/PZ15_3dRNAAS2_7.pdb,PZ15_3dRNAAS2_7,-23.773108673095702
lociparse_selftrained,PZ15_3dRNAAS2_5,0.55,15,3dRNAAS2,5.0,24.322673797607425,PZ15/test/PZ15_3dRNAAS2_5.pdb,PZ15_3dRNAAS2_5,-23.772673797607425
lociparse_selftrained,PZ15_3dRNAAS2_3,0.55,15,3dRNAAS2,3.0,24.321033477783203,PZ15/test/PZ15_3dRNAAS2_3.pdb,PZ15_3dRNAAS2_3,-23.771033477783202
lociparse_selftrained,PZ15_3dRNAAS2_8,0.55,15,3dRNAAS2,8.0,24.320945739746094,PZ15/test/PZ15_3dRNAAS2_8.pdb,PZ15_3dRNAAS2_8,-23.770945739746093
lociparse_selftrained,PZ15_3dRNAAS2_2,0.55,15,3dRNAAS2,2.0,24.317182540893555,PZ15/test/PZ15_3dRNAAS2_2.pdb,PZ15_3dRNAAS2_2,-23.767182540893554
lociparse_selftrained,PZ15_3dRNAAS2_6,0.55,15,3dRNAAS2,6.0,24.30968475341797,PZ15/test/PZ15_3dRNAAS2_6.pdb,PZ15_3dRNAAS2_6,-23.759684753417968
lociparse_selftrained,PZ35_Dfold2_6,0.57,35,Dfold2,6.0,24.264795303344727,PZ35/test/PZ35_Dfold2_6.pdb,PZ35_Dfold2_6,-23.694795303344726
lociparse_selftrained,PZ35_Dfold2_4,0.64,35,Dfold2,4.0,24.32474136352539,PZ35/test/PZ35_Dfold2_4.pdb,PZ35_Dfold2_4,-23.68474136352539
lociparse_selftrained,PZ22_Bujnicki_5,0.7,22,Bujnicki,5.0,24.369672775268555,PZ22/test/PZ22_Bujnicki_5.pdb,PZ22_Bujnicki_5,-23.669672775268555
lociparse_selftrained,PZ22_SimRNA_3,0.7,22,SimRNA,3.0,24.36389923095703,PZ22/test/PZ22_SimRNA_3.pdb,PZ22_SimRNA_3,-23.663899230957032
lociparse_selftrained,PZ22_SimRNA_5,0.71,22,SimRNA,5.0,24.241117477416992,PZ22/test/PZ22_SimRNA_5.pdb,PZ22_SimRNA_5,-23.53111747741699
lociparse_selftrained,PZ37_Dokholyan_4,0.51,37,Dokholyan,4.0,24.00628089904785,PZ37/test/PZ37_Dokholyan_4.pdb,PZ37_Dokholyan_4,-23.49628089904785
lociparse_selftrained,PZ32_FARFAR2_1,0.75,32,FARFAR2,1.0,24.222272872924805,PZ32/test/PZ32_FARFAR2_1.pdb,PZ32_FARFAR2_1,-23.472272872924805
lociparse_selftrained,PZ18_3dRNA_5,0.71,18,3dRNA,5.0,24.088041305541992,PZ18/test/PZ18_3dRNA_5.pdb,PZ18_3dRNA_5,-23.37804130554199
lociparse_selftrained,PZ32_SimRNA_4,0.65,32,SimRNA,4.0,23.892807006835938,PZ32/test/PZ32_SimRNA_4.pdb,PZ32_SimRNA_4,-23.24280700683594
lociparse_selftrained,PZ28_SimRNA_4,0.61,28,SimRNA,4.0,23.759057998657227,PZ28/test/PZ28_SimRNA_4.pdb,PZ28_SimRNA_4,-23.149057998657227
lociparse_selftrained,PZ37_Dfold_1,0.65,37,Dfold,1.0,23.78108596801757,PZ37/test/PZ37_Dfold_1.pdb,PZ37_Dfold_1,-23.131085968017572
lociparse_selftrained,PZ37_Dokholyan_5,0.54,37,Dokholyan,5.0,23.66375160217285,PZ37/test/PZ37_Dokholyan_5.pdb,PZ37_Dokholyan_5,-23.123751602172852
lociparse_selftrained,PZ8_Dokholyan_1,0.59,8,Dokholyan,1.0,23.622671127319336,PZ8/test/PZ8_Dokholyan_1.pdb,PZ8_Dokholyan_1,-23.032671127319336
lociparse_selftrained,PZ7_Das_2,0.72,7,Das,2.0,23.555593490600582,PZ7/test/PZ7_Das_2.pdb,PZ7_Das_2,-22.835593490600584
lociparse_selftrained,PZ18_LeeAS_2,0.66,18,LeeAS,2.0,23.46721839904785,PZ18/test/PZ18_LeeAS_2.pdb,PZ18_LeeAS_2,-22.80721839904785
lociparse_selftrained,PZ32_ARES_4,0.7,32,ARES,4.0,23.4636344909668,PZ32/test/PZ32_ARES_4.pdb,PZ32_ARES_4,-22.7636344909668
lociparse_selftrained,PZ32_Das_7,0.7,32,Das,7.0,23.4636344909668,PZ32/test/PZ32_Das_7.pdb,PZ32_Das_7,-22.7636344909668
lociparse_selftrained,PZ32_Bujnicki_3,0.63,32,Bujnicki,3.0,23.30666160583496,PZ32/test/PZ32_Bujnicki_3.pdb,PZ32_Bujnicki_3,-22.676661605834962
lociparse_selftrained,PZ37_Yang_10,0.48,37,Yang,10.0,23.10573387145996,PZ37/test/PZ37_Yang_10.pdb,PZ37_Yang_10,-22.62573387145996
lociparse_selftrained,PZ7_Chen_5,0.69,7,Chen,5.0,23.2185001373291,PZ7/test/PZ7_Chen_5.pdb,PZ7_Chen_5,-22.5285001373291
lociparse_selftrained,PZ18_LeeAS_1,0.64,18,LeeAS,1.0,23.15029525756836,PZ18/test/PZ18_LeeAS_1.pdb,PZ18_LeeAS_1,-22.51029525756836
lociparse_selftrained,PZ15_SimRNAAS1_6,0.6,15,SimRNAAS1,6.0,23.09422874450684,PZ15/test/PZ15_SimRNAAS1_6.pdb,PZ15_SimRNAAS1_6,-22.494228744506838
lociparse_selftrained,PZ32_Chen_9,0.64,32,Chen,9.0,23.1247615814209,PZ32/test/PZ32_Chen_9.pdb,PZ32_Chen_9,-22.484761581420898
lociparse_selftrained,PZ18_SimRNA_1,0.68,18,SimRNA,1.0,23.11749649047852,PZ18/test/PZ18_SimRNA_1.pdb,PZ18_SimRNA_1,-22.43749649047852
lociparse_selftrained,PZ38_Ding_5,0.56,38,Ding,5.0,22.917993545532227,PZ38/test/PZ38_Ding_5.pdb,PZ38_Ding_5,-22.357993545532228
lociparse_selftrained,PZ37_Dfold_4,0.62,37,Dfold,4.0,22.97120475769043,PZ37/test/PZ37_Dfold_4.pdb,PZ37_Dfold_4,-22.35120475769043
lociparse_selftrained,PZ32_Nithin_1,0.43,32,Nithin,1.0,22.68813133239746,PZ32/test/PZ32_Nithin_1.pdb,PZ32_Nithin_1,-22.25813133239746
lociparse_selftrained,PZ18_Lee_1,0.68,18,Lee,1.0,22.76442146301269,PZ18/test/PZ18_Lee_1.pdb,PZ18_Lee_1,-22.084421463012692
lociparse_selftrained,PZ32_FARFAR2_10,0.76,32,FARFAR2,10.0,22.8386459350586,PZ32/test/PZ32_FARFAR2_10.pdb,PZ32_FARFAR2_10,-22.0786459350586
lociparse_selftrained,PZ9_Dokholyan_3,0.63,9,Dokholyan,3.0,22.36138343811035,PZ9/test/PZ9_Dokholyan_3.pdb,PZ9_Dokholyan_3,-21.731383438110353
lociparse_selftrained,PZ36_Nithin_5,0.58,36,Nithin,5.0,22.28919792175293,PZ36/test/PZ36_Nithin_5.pdb,PZ36_Nithin_5,-21.70919792175293
lociparse_selftrained,PZ37_Xiao_4,0.61,37,Xiao,4.0,22.22431373596192,PZ37/test/PZ37_Xiao_4.pdb,PZ37_Xiao_4,-21.61431373596192
lociparse_selftrained,PZ15_SimRNAAS2_8,0.57,15,SimRNAAS2,8.0,22.13114356994629,PZ15/test/PZ15_SimRNAAS2_8.pdb,PZ15_SimRNAAS2_8,-21.56114356994629
lociparse_selftrained,PZ18_Lee_4,0.7,18,Lee,4.0,22.125375747680664,PZ18/test/PZ18_Lee_4.pdb,PZ18_Lee_4,-21.425375747680665
lociparse_selftrained,PZ37_Dfold_2,0.63,37,Dfold,2.0,21.88845443725586,PZ37/test/PZ37_Dfold_2.pdb,PZ37_Dfold_2,-21.25845443725586
lociparse_selftrained,PZ32_Chen_10,0.68,32,Chen,10.0,21.88652610778809,PZ32/test/PZ32_Chen_10.pdb,PZ32_Chen_10,-21.20652610778809
lociparse_selftrained,PZ15_SimRNAAS1_8,0.61,15,SimRNAAS1,8.0,21.67169761657715,PZ15/test/PZ15_SimRNAAS1_8.pdb,PZ15_SimRNAAS1_8,-21.06169761657715
lociparse_selftrained,PZ32_ARES_2,0.73,32,ARES,2.0,21.716381072998047,PZ32/test/PZ32_ARES_2.pdb,PZ32_ARES_2,-20.986381072998046
lociparse_selftrained,PZ36_Nithin_3,0.6,36,Nithin,3.0,21.56126594543457,PZ36/test/PZ36_Nithin_3.pdb,PZ36_Nithin_3,-20.96126594543457
lociparse_selftrained,PZ36_Nithin_2,0.6,36,Nithin,2.0,21.54862594604492,PZ36/test/PZ36_Nithin_2.pdb,PZ36_Nithin_2,-20.948625946044917
lociparse_selftrained,PZ21_Bujnicki_5,0.59,21,Bujnicki,5.0,21.517885208129883,PZ21/test/PZ21_Bujnicki_5.pdb,PZ21_Bujnicki_5,-20.927885208129883
lociparse_selftrained,PZ36_RNAComposer_2,0.72,36,RNAComposer,2.0,21.608856201171875,PZ36/test/PZ36_RNAComposer_2.pdb,PZ36_RNAComposer_2,-20.888856201171876
lociparse_selftrained,PZ18_LeeAS_3,0.6,18,LeeAS,3.0,21.40648460388184,PZ18/test/PZ18_LeeAS_3.pdb,PZ18_LeeAS_3,-20.806484603881838
lociparse_selftrained,PZ18_Lee_3,0.62,18,Lee,3.0,21.40423393249512,PZ18/test/PZ18_Lee_3.pdb,PZ18_Lee_3,-20.78423393249512
lociparse_selftrained,PZ37_SimRNA_2,0.63,37,SimRNA,2.0,21.38789939880371,PZ37/test/PZ37_SimRNA_2.pdb,PZ37_SimRNA_2,-20.757899398803712
lociparse_selftrained,PZ37_Ding_1,0.62,37,Ding,1.0,21.374122619628903,PZ37/test/PZ37_Ding_1.pdb,PZ37_Ding_1,-20.7541226196289
lociparse_selftrained,PZ32_RNAComposer_2,0.5,32,RNAComposer,2.0,21.218650817871094,PZ32/test/PZ32_RNAComposer_2.pdb,PZ32_RNAComposer_2,-20.718650817871094
lociparse_selftrained,PZ22_Bujnicki_1,0.73,22,Bujnicki,1.0,21.36526870727539,PZ22/test/PZ22_Bujnicki_1.pdb,PZ22_Bujnicki_1,-20.63526870727539
lociparse_selftrained,PZ38_Dfold_5,0.59,38,Dfold,5.0,21.22148704528809,PZ38/test/PZ38_Dfold_5.pdb,PZ38_Dfold_5,-20.63148704528809
lociparse_selftrained,PZ38_Dfold_2,0.59,38,Dfold,2.0,21.22148704528809,PZ38/test/PZ38_Dfold_2.pdb,PZ38_Dfold_2,-20.63148704528809
lociparse_selftrained,PZ37_Dfold_3,0.57,37,Dfold,3.0,21.140056610107425,PZ37/test/PZ37_Dfold_3.pdb,PZ37_Dfold_3,-20.570056610107425
lociparse_selftrained,PZ18_Ding_2,0.64,18,Ding,2.0,21.104536056518555,PZ18/test/PZ18_Ding_2.pdb,PZ18_Ding_2,-20.464536056518554
lociparse_selftrained,PZ22_Dokholyan_5,0.61,22,Dokholyan,5.0,21.0567684173584,PZ22/test/PZ22_Dokholyan_5.pdb,PZ22_Dokholyan_5,-20.4467684173584
